Epoch,Loss,ACC,NMI,PUR,ARI
201,93.01414079752102,0.5105,0.46415300149213695,0.5145,0.31458170443414635
202,89.64770922158766,0.5885,0.6022045821308584,0.61,0.437550666576644
203,83.20272497161457,0.618,0.5614096491708218,0.628,0.41221988598117126
204,78.43971097768072,0.684,0.655481721144017,0.689,0.5280049128007485
205,74.74011633494392,0.7085,0.6745433152909631,0.714,0.551693781169917
206,71.75832798770635,0.7305,0.6891484561311861,0.7315,0.5811573298263838
207,69.54869104008262,0.7915,0.747498813805042,0.7915,0.6600448088355163
208,66.74656836061109,0.807,0.7633801299269248,0.8085,0.6824649018589625
209,63.983505602661424,0.8285,0.8176304941658421,0.843,0.7626390229555773
210,61.515645647582915,0.8565,0.8389792464919288,0.8575,0.7924255298446714
211,59.7091631699298,0.884,0.8622934326086159,0.884,0.820588951692779
212,58.56140248355536,0.8865,0.8705522572599544,0.8865,0.8261734169992648
213,58.04708109687101,0.88,0.8738776245451928,0.88,0.8292068179037686
214,57.52510514912559,0.8785,0.8727874786019895,0.8785,0.8251013527187457
215,57.39690350311987,0.8785,0.8782662892447147,0.8785,0.8304231806143194
216,56.98050343032744,0.8755,0.8816297126497675,0.8755,0.8324175110528944
217,56.84520944267279,0.8795,0.8854266836731304,0.8795,0.8387157380246906
218,56.67382399769048,0.8765,0.8844708318359622,0.8765,0.8366421376631831
219,56.45458958396851,0.877,0.8872814954451461,0.877,0.8386068158004466
220,56.452175351647504,0.8775,0.8857806462953236,0.8775,0.8382537789376525
221,56.193758701452786,0.8765,0.8824990248814452,0.8765,0.8346506891030895
222,56.093279896817215,0.881,0.8830480841291821,0.881,0.8350096114443164
223,56.00216154753451,0.8725,0.8761315714246641,0.8725,0.8263139959274842
224,56.05446727275593,0.8795,0.8850001574005828,0.8795,0.8362939948341477
225,55.926568211971755,0.876,0.8819699663988769,0.876,0.8336353402253827
226,55.84647151914289,0.8735,0.8796858016140972,0.8735,0.8293606932001877
227,55.738349388670095,0.876,0.8844371014958325,0.876,0.8350675477813875
228,55.611171758017505,0.8755,0.8805586390651965,0.8755,0.8312646533550568
229,55.75180525122611,0.873,0.8784293838647229,0.873,0.8280283062578909
230,55.573834804158714,0.8755,0.8763822550394116,0.8755,0.8267938308292577
231,55.458393215415356,0.8725,0.8738608274880387,0.8725,0.8222724871889948
232,55.693374513631206,0.874,0.8723458531231278,0.874,0.8208668612392616
233,55.451351219263536,0.869,0.8673140662100738,0.869,0.8158919201596065
234,55.37493081976978,0.8685,0.8668363517003841,0.8685,0.8154959893451196
235,55.41046857086461,0.8665,0.8681535749382997,0.867,0.8168452662674391
236,55.22203066871104,0.8625,0.8626974670451668,0.8625,0.8068850506255716
237,55.21043265585869,0.8665,0.8663778088930688,0.8665,0.8140957234623729
238,55.17963620165875,0.867,0.8678074994938257,0.867,0.814907474225504
239,55.11633262611942,0.8625,0.8613408515306028,0.8625,0.8072558988125549
240,55.23012277912882,0.861,0.8582566975026801,0.861,0.8042327527361669
241,55.04371969461364,0.8595,0.8562557856969059,0.8595,0.8003739850885644
242,55.14129810528848,0.86,0.8583491716304309,0.86,0.8033199433364991
243,55.10136568665247,0.862,0.8601407624887256,0.862,0.8064074309636386
244,54.95932428712079,0.8575,0.8550219662515719,0.8575,0.7973815164929522
245,54.88145750883111,0.8555,0.8530491398045322,0.8555,0.7943585157268835
246,54.969038143656725,0.858,0.8512126089064689,0.858,0.7934497508031145
247,54.78009238002148,0.8545,0.8526639869836885,0.8545,0.7926621317292583
248,54.99930374026663,0.8535,0.848704179978561,0.8535,0.7897559289831617
249,54.83959241025894,0.8535,0.8454785517313005,0.8535,0.7871725095335418
250,54.9334165163628,0.8495,0.843311953094427,0.8495,0.7822438395997192
251,54.909663696647485,0.8525,0.8490563223585725,0.8525,0.7890499967052896
252,54.72771529844825,0.8505,0.8403847257542616,0.8505,0.7801632208583917
253,54.88529508395836,0.8475,0.8420012199508128,0.848,0.7807778542618594
254,54.68705272460209,0.8485,0.8429623929870969,0.8485,0.7807470835677928
255,54.69397971499048,0.846,0.8371705845334211,0.846,0.7734504410797349
256,54.71051114306733,0.8465,0.8408529348357389,0.847,0.7786877685775128
257,54.73266098893853,0.847,0.8406807393072594,0.847,0.7765424985500107
258,54.625954455706605,0.8435,0.8380863423368067,0.844,0.7738088615654601
259,54.743552676736805,0.845,0.839401066473421,0.845,0.7755310535713824
260,54.64125648716275,0.8445,0.8399219254017699,0.8445,0.7751697438289074
261,54.71755567609582,0.843,0.8387762484424398,0.8435,0.7732465681386392
262,54.53399689570845,0.845,0.8362189257717664,0.845,0.7711351666885312
263,54.541510632512875,0.845,0.8390995261173575,0.845,0.7744129573315426
264,54.65395086528025,0.8435,0.8360988598300048,0.844,0.7732828065225662
265,54.56862183131922,0.8395,0.8324767496389182,0.84,0.7662599917177552
266,54.597509433214334,0.8445,0.833230713648131,0.8445,0.7699210001185107
267,54.34806773345587,0.8395,0.8310767417677268,0.8395,0.7663760592306571
268,54.46388595943823,0.8385,0.831204649215459,0.839,0.7653209342338754
269,54.524474111607546,0.8375,0.8285678911159379,0.8375,0.7620969310531347
270,54.45850965466049,0.839,0.8318464772196974,0.8395,0.7662456763556009
271,54.32217206863884,0.839,0.8293649465178875,0.839,0.7648366026847837
272,54.20759358189137,0.838,0.826793407615048,0.838,0.7611720819438369
273,54.48361607733962,0.836,0.8254928096165081,0.8365,0.7594448401411512
274,54.4362787354599,0.8405,0.8312002036394893,0.8405,0.7676111405574431
275,54.34453808988453,0.836,0.8244865981863223,0.836,0.7575801025290303
276,54.29534806673678,0.8355,0.8247885459311014,0.836,0.7596023069860911
277,54.323767460087474,0.836,0.8244735562189429,0.836,0.7581095306086998
278,54.284796163396315,0.835,0.8248352154439081,0.8355,0.7586015164249837
279,54.14939101885699,0.835,0.8260100039076088,0.835,0.7574232677432818
280,54.3117814910542,0.834,0.8250911110284878,0.834,0.7562902725078577
281,54.202427235984054,0.8345,0.8266081060305271,0.835,0.7579121084565972
282,54.142025856669015,0.8305,0.819357538104878,0.831,0.7495861764105145
283,54.194791197325856,0.8315,0.8188171126127203,0.8315,0.7508659340902484
284,54.13272681254194,0.832,0.8211185281782045,0.8325,0.7529998309571223
285,54.13730063632878,0.832,0.8199545867063056,0.832,0.751298847792343
286,54.1295522747698,0.8335,0.822849723206652,0.8335,0.7553613130195648
287,54.162834725908674,0.8295,0.8187924694318336,0.8295,0.7485630043936972
288,54.466756295655806,0.828,0.8174315302252741,0.8285,0.7460979580803828
289,54.05576146516671,0.8275,0.8136432209983726,0.8275,0.7435671328046652
290,54.067554899969366,0.828,0.8168297917065113,0.8285,0.7461982472554811
291,53.99912441354035,0.8305,0.8187234486969446,0.8305,0.7497156130464173
292,54.06140031734163,0.83,0.81761932035296,0.8305,0.7490504605711561
293,54.18761599082699,0.828,0.8159837343183984,0.8285,0.7460681691286536
294,54.14715880701243,0.826,0.8129808957392645,0.826,0.7416433297758953
295,53.96601742660284,0.8295,0.8176764372946018,0.8295,0.7485442151354343
296,54.02063362123142,0.8295,0.818161868192046,0.8295,0.7485587799474414
297,54.07091555799956,0.8285,0.8155731485681241,0.8285,0.7451064985716387
298,53.98431946599728,0.8305,0.8186873205032912,0.8305,0.7491241903352172
299,54.03423036726871,0.827,0.8138190483434846,0.827,0.743418631506073
300,54.19090616947955,0.8285,0.8159341190250224,0.8285,0.7455928366640754
