Epoch,Loss,ACC,NMI,PUR,ARI
201,9.780031500169763,0.813719512195122,0.9045884290963845,0.823780487804878,0.761206934802149
202,8.86581949199746,0.8488821138211382,0.9285143022194613,0.8648373983739838,0.8126838218232335
203,8.682237581221239,0.8696138211382114,0.9355818699078032,0.8792682926829268,0.8338598585237107
204,8.59442360464508,0.896239837398374,0.9524543372873319,0.904979674796748,0.8625119493701897
205,8.523859067856776,0.9155487804878049,0.961781366077233,0.9306910569105691,0.8960724536606326
206,8.471298134089203,0.9154471544715447,0.9631278163935593,0.9164634146341464,0.8962490975233722
207,8.438439904338386,0.9386178861788618,0.9684692706717118,0.9400406504065041,0.9142194320057475
208,8.406782020202005,0.9233739837398374,0.9699797878276384,0.9272357723577236,0.9089434631772401
209,8.384451353441507,0.9222560975609756,0.9628590708627516,0.9233739837398374,0.9007481649719067
210,8.362626120929091,0.9393292682926829,0.9747406749911838,0.9394308943089431,0.9162130978099484
211,8.346591019669033,0.9364837398373984,0.9805080921541331,0.9422764227642276,0.9280488402543561
212,8.333064711490328,0.946239837398374,0.9771509730397975,0.9467479674796748,0.9316022840966484
213,8.321228634777455,0.9339430894308943,0.9764557187971388,0.9343495934959349,0.9194863273332688
214,8.308057499020116,0.9483739837398374,0.9764367394370626,0.95,0.9361830519273419
215,8.296283333213069,0.9423780487804878,0.9788664721308351,0.9425813008130082,0.9315589535011596
216,8.293093816867392,0.9402439024390243,0.9802672343428829,0.9460365853658537,0.9293115557370591
217,8.278799339286419,0.9610772357723577,0.9844694927383226,0.9614837398373983,0.9541763272564822
218,8.273303284214833,0.9363821138211382,0.9817524242350948,0.9404471544715447,0.9339556891070772
219,8.267691891168637,0.9397357723577235,0.9802064287476124,0.9428861788617886,0.9338189492965363
220,8.264576367255742,0.9419715447154472,0.9709624519626676,0.943089430894309,0.9179359767168244
221,8.253218267431581,0.9401422764227643,0.9784441138336273,0.9469512195121951,0.9353951429202854
222,8.257899218217446,0.9524390243902439,0.9823940024263746,0.9533536585365854,0.9465713513746464
223,8.258360681559058,0.948069105691057,0.9879171136374679,0.9529471544715448,0.9483737350141611
224,8.245244177131864,0.9580284552845528,0.9834924174001923,0.9647357723577236,0.9466142689063763
225,8.239445157744308,0.9318089430894309,0.9826037752891716,0.9447154471544715,0.9368280694165732
226,8.239040269553172,0.9516260162601626,0.9850772853327676,0.9528455284552846,0.944791872498386
227,8.23448452414136,0.9395325203252033,0.9849782951275351,0.9509146341463415,0.9425190195717912
228,8.225873346792804,0.9476626016260162,0.9859082972351978,0.9545731707317073,0.9476780198506043
229,8.221633640491698,0.9428861788617886,0.9820278986159965,0.953760162601626,0.9422265042330266
230,8.231196195484555,0.9536585365853658,0.980872287455253,0.953760162601626,0.9434894068735586
231,8.225246371260207,0.9352642276422765,0.9831953117041857,0.9352642276422765,0.9287985648482248
232,8.225293379702826,0.9600609756097561,0.9876202873351637,0.9622967479674797,0.9561445891389477
233,8.219339352287966,0.959349593495935,0.9859865765586798,0.959349593495935,0.9537171364260315
234,8.213931901446287,0.9433943089430894,0.9874524818104587,0.9440040650406504,0.9427906214236002
235,8.217897339818975,0.9449186991869919,0.9834820382146431,0.9476626016260162,0.9424186502561881
236,8.207853690359594,0.9608739837398373,0.9873518088511922,0.9611788617886179,0.9554513139163556
237,8.208323021067036,0.9427845528455284,0.9853393071085363,0.948170731707317,0.94208816485922
238,8.209513862660204,0.9466463414634146,0.9843692123396328,0.9491869918699187,0.9441661425232373
239,8.20506909587206,0.9509146341463415,0.9853221250713953,0.9606707317073171,0.9498298671830891
240,8.207545205701058,0.957520325203252,0.9873936640476283,0.9646341463414634,0.9552152890833092
241,8.205332806879213,0.9563008130081301,0.9844160692688746,0.9563008130081301,0.947234882469797
242,8.207000952336545,0.9572154471544716,0.9869606184832063,0.9632113821138212,0.9535201578311564
243,8.201267836137527,0.9628048780487805,0.989073825801064,0.9638211382113822,0.9586654589120354
244,8.197022149109552,0.9644308943089431,0.9881198939990458,0.9645325203252032,0.9598128823821679
245,8.203411983975553,0.9580284552845528,0.9879658589537139,0.9582317073170732,0.9546197338408037
246,8.190417556426071,0.9648373983739837,0.9872187390260014,0.9701219512195122,0.9583709824155049
247,8.193160397627109,0.9435975609756098,0.9842691531293806,0.9505081300813009,0.9418354117544815
248,8.190201938893695,0.9515243902439025,0.9878286209311323,0.9516260162601626,0.949493900820469
249,8.192829946245949,0.959349593495935,0.9865993665299679,0.9622967479674797,0.9550183121456172
250,8.186358352862666,0.9666666666666667,0.9904164814867937,0.9679878048780488,0.9643837043985983
251,8.189285176392572,0.9588414634146342,0.9868233788485239,0.9610772357723577,0.9537862824972082
252,8.181305535430223,0.9588414634146342,0.9889195933626244,0.9591463414634146,0.9563460517755046
253,8.184912633035932,0.9547764227642277,0.986946905315064,0.9625,0.9526188071964097
254,8.181967998818052,0.9559959349593496,0.9871003770022924,0.9567073170731707,0.951812085222164
255,8.177103788374408,0.959349593495935,0.9891422346540087,0.9677845528455284,0.9604250854801292
256,8.183728588968638,0.9547764227642277,0.9873030756430278,0.964329268292683,0.9536956700971025
257,8.179657222510095,0.948069105691057,0.9844610064753597,0.9621951219512195,0.9475098101391813
258,8.184035420408595,0.958739837398374,0.987646179873699,0.9645325203252032,0.9554270241296576
259,8.17626725885049,0.9630081300813008,0.9892929440696118,0.9675813008130081,0.9607725104429315
260,8.172109489482338,0.9479674796747968,0.9839017127399868,0.9535569105691057,0.9442013948154496
261,8.170174380942052,0.9553861788617887,0.9874222041599716,0.9642276422764228,0.9546336555422688
262,8.170600385633358,0.9659552845528455,0.990467794280594,0.9659552845528455,0.9625407002946845
263,8.160139150205252,0.9671747967479675,0.9908169745825256,0.967479674796748,0.9644609717559812
264,8.171941862763273,0.9580284552845528,0.9874891043764443,0.9582317073170732,0.9529254602175585
265,8.1793597894445,0.9302845528455285,0.9802822968545815,0.9345528455284553,0.9231398317914792
266,8.182901788228742,0.9433943089430894,0.9841988647021092,0.9519308943089431,0.9409469443335017
267,8.169155150103554,0.933739837398374,0.9849195890170459,0.9436991869918699,0.937187530996866
268,8.167603450793601,0.9551829268292683,0.9866278156104449,0.9623983739837398,0.9532417219687604
269,8.167678997073764,0.9573170731707317,0.9874797243881595,0.9629065040650406,0.9544460085952876
270,8.161731569361445,0.963719512195122,0.9910981161852133,0.970020325203252,0.9643778388137437
271,8.185542140535912,0.9503048780487805,0.985677341964062,0.958130081300813,0.9475734771920066
272,8.176564857037432,0.9663617886178861,0.9899036210022623,0.9666666666666667,0.9634487509067887
273,8.167244806341937,0.9338414634146341,0.9845548364350549,0.9433943089430894,0.9377793937699811
274,8.173102736247913,0.9613821138211383,0.9893840313496433,0.9685975609756098,0.9607108058772941
275,8.163559276838848,0.9522357723577236,0.9885733889270227,0.9558943089430895,0.9510717553230345
276,8.160014586916843,0.9570121951219512,0.9895841437133418,0.9570121951219512,0.9544888799792489
277,8.163151975632278,0.9551829268292683,0.9885830635917723,0.9663617886178861,0.9567501107513219
278,8.155787821370483,0.9577235772357724,0.9899296055076326,0.9699186991869919,0.9625537693245894
279,8.16306055427872,0.9463414634146341,0.987337728553218,0.9588414634146342,0.9487121636729176
280,8.159265946685704,0.958130081300813,0.9877472390479692,0.9629065040650406,0.9547222861003171
281,8.157514056670296,0.9610772357723577,0.9868281379808388,0.9662601626016261,0.9552433598625772
282,8.158990495233171,0.9621951219512195,0.9871002795951634,0.9621951219512195,0.9532756682092965
283,8.159577339824816,0.9595528455284553,0.988002482468271,0.9654471544715447,0.9587985652440579
284,8.156869320687532,0.9563008130081301,0.9904000582743244,0.9598577235772358,0.9560147859891465
285,8.160497313333172,0.9539634146341464,0.9876935528111415,0.9598577235772358,0.9525282278026973
286,8.165000268359252,0.9703252032520325,0.9932526447289923,0.970630081300813,0.9697843000722541
287,8.155427215833793,0.9434959349593496,0.9865884420168567,0.9434959349593496,0.9427062686590988
288,8.159764123550543,0.9695121951219512,0.9922689181886865,0.9697154471544716,0.9682998051660385
289,8.16224223399829,0.9665650406504065,0.9911135844298734,0.9673780487804878,0.9650262499064453
290,8.148894097122952,0.9613821138211383,0.9904227432845336,0.9613821138211383,0.960837341698973
291,8.151556683773187,0.9670731707317073,0.9911944258335333,0.96869918699187,0.965915263271217
292,8.151573586899566,0.9541666666666667,0.9879741852841054,0.9541666666666667,0.9488056840121781
293,8.158999591923356,0.9615853658536585,0.9872209364692613,0.9655487804878049,0.9568716081416908
294,8.157198958317933,0.9572154471544716,0.9879901680565056,0.9589430894308943,0.954254781858102
295,8.155500059296365,0.9445121951219512,0.9810104883663727,0.9479674796747968,0.9341260770277837
296,8.156010174573902,0.959349593495935,0.9888721906228437,0.9595528455284553,0.9574353851773391
297,8.155011931322454,0.9442073170731707,0.9839243400861963,0.9535569105691057,0.9418630871033573
298,8.15294909448896,0.9740853658536586,0.9913823047598921,0.9741869918699188,0.9704049814482489
299,8.147817874757733,0.9617886178861789,0.9878534382443271,0.9655487804878049,0.9562997813859553
300,8.149821795834118,0.9703252032520325,0.9932670572895013,0.9705284552845529,0.969662442696661
