Epoch,Loss,ACC,NMI,PUR,ARI
201,12.140665178271858,0.3718979377839916,0.21434610736344684,0.6322963998601887,0.06473662112700936
202,9.80258922143416,0.26896190143306536,0.2811332654063815,0.6695211464522894,0.13173738357111167
203,8.448041368614543,0.300069905627403,0.3330928390943146,0.6887451939881161,0.14891115243391367
204,7.75600371577523,0.32995456134218804,0.35584319445859214,0.7008039147151346,0.17238143670693046
205,7.4769312238151375,0.3026913666550157,0.34342056762265316,0.6925900034952813,0.15284809807405403
206,7.331460083072836,0.32663404404054525,0.3508362099256701,0.700629150646627,0.16842634853818894
207,7.236133579503406,0.317371548409647,0.3508738865855863,0.7001048584411045,0.16186228948961806
208,7.137862051075155,0.3088081090527787,0.3478449065967826,0.6967843411394617,0.15626078190684117
209,7.078735572370616,0.3103809856693464,0.3483889954378982,0.6988815099615519,0.1568705738240051
210,7.046244857663458,0.30146801817546315,0.3449867658575517,0.6973086333449843,0.1533967931590995
211,7.013351724229076,0.31142957008039146,0.3467010579784104,0.6966095770709542,0.15725714396981366
212,6.97002204710787,0.3091576371897938,0.345513445333412,0.6946871723173715,0.15587332156160594
213,6.951031630012122,0.30758476057322615,0.3458501668626796,0.6945124082488641,0.15543906495017276
214,6.9363637790083885,0.30898287312128625,0.3452862145144831,0.693813351974834,0.15575949446183612
215,6.907496952197769,0.3093324012583013,0.345695796412112,0.6950367004543866,0.15584829810791212
216,6.894531308249994,0.30513806361412094,0.3440059162499465,0.6929395316322964,0.15321138617053057
217,6.879606385799971,0.30758476057322615,0.34582534349364585,0.6945124082488641,0.15485339864067163
218,6.871744205328551,0.3088081090527787,0.3455333675474022,0.6939881160433415,0.15509170970704908
219,6.848993679339236,0.3072352324362111,0.3449074058512792,0.6939881160433415,0.1543190128284932
220,6.841813392937183,0.3046137714085984,0.342829935168478,0.6903180706046836,0.1523133086412783
221,6.838939051736485,0.3060118839566585,0.34436396861682694,0.6927647675637889,0.15379059680315527
222,6.819133004342968,0.3049632995456134,0.34293196087389033,0.6911918909472212,0.15267932973629003
223,6.81215507469394,0.30513806361412094,0.34346439478826607,0.6915414190842363,0.15272329518286545
224,6.80567145449194,0.3060118839566585,0.34353037304733997,0.6924152394267739,0.1531193158211454
225,6.790964312174103,0.30618664802516604,0.34428536637588064,0.6936385879063265,0.15367980545002038
226,6.79636499421163,0.305487591751136,0.34362431675470984,0.6924152394267739,0.15307111059143838
227,6.768205843527209,0.30618664802516604,0.34376822584588096,0.6924152394267739,0.15338896849751507
228,6.762688910757953,0.3063614120936735,0.34404624850885995,0.6924152394267739,0.1534828110480482
229,6.751604962755334,0.3063614120936735,0.3439645378044275,0.6924152394267739,0.1534689919417355
230,6.751544834199277,0.30618664802516604,0.3440386515272868,0.6924152394267739,0.15340871917316795
231,6.747786215760491,0.30618664802516604,0.34394920684416447,0.6924152394267739,0.15340703525920554
232,6.739373038099571,0.30618664802516604,0.34387599384546785,0.6924152394267739,0.1533811572633402
233,6.726921852339398,0.3060118839566585,0.34367287023528786,0.6922404753582664,0.1532428916340054
234,6.718419322574681,0.3060118839566585,0.3437715621160626,0.6922404753582664,0.15328933509308304
235,6.724473202431744,0.305837119888151,0.343533828987921,0.6920657112897588,0.15321809997828115
236,6.719595681875944,0.3049632995456134,0.3433697544474395,0.6922404753582664,0.15290244659642496
237,6.707106233320453,0.30513806361412094,0.342963074944957,0.6918909472212513,0.15276343015429728
238,6.712822576815432,0.3047885354771059,0.3428481893802691,0.6918909472212513,0.15258511877035033
239,6.710219578986818,0.3049632995456134,0.3426345469386001,0.6915414190842363,0.1524739251984791
240,6.697433562779969,0.3049632995456134,0.34334781024784394,0.6920657112897588,0.15300679306102075
241,6.69261231679808,0.3049632995456134,0.3438532863514903,0.6922404753582664,0.15333072720898924
242,6.697067450731993,0.3049632995456134,0.3438845228723121,0.6924152394267739,0.1533506520084894
243,6.6909110549498685,0.3049632995456134,0.3438605342861658,0.6924152394267739,0.15331283409725593
244,6.683087928389961,0.3047885354771059,0.3433836250920761,0.6922404753582664,0.15315618474573758
245,6.6785798743367195,0.3049632995456134,0.3436047850695274,0.6922404753582664,0.1531933617439784
246,6.67902388017286,0.3049632995456134,0.34359800666344387,0.6925900034952813,0.15316848294844
247,6.685007426887751,0.3049632995456134,0.34371276608012263,0.6925900034952813,0.1532200764632286
248,6.665881078012965,0.3049632995456134,0.34371276608012263,0.6925900034952813,0.1532200764632286
249,6.667374513027343,0.30426424327158336,0.3432657005624008,0.6918909472212513,0.15271971620153496
250,6.659391104497693,0.30426424327158336,0.34329424659567703,0.6918909472212513,0.1526399825011407
251,6.648562662303448,0.3044390073400909,0.3433877343601696,0.6920657112897588,0.15275375255949203
252,6.65771921351552,0.30426424327158336,0.34329424659567703,0.6918909472212513,0.1526399825011407
253,6.651796068996191,0.30408947920307583,0.3430920167727808,0.6917161831527437,0.15246362260259688
254,6.644649941135537,0.30408947920307583,0.3430920167727808,0.6917161831527437,0.15246362260259688
255,6.645242470909249,0.30408947920307583,0.34312377631794944,0.6917161831527437,0.15238463781559425
256,6.646605757149783,0.30426424327158336,0.3435106240315887,0.6920657112897588,0.1526104200203039
257,6.645234912633896,0.30408947920307583,0.343189394173156,0.6918909472212513,0.1524362431651571
