epoch,stage,train_loss,ACC,NMI,ARI
1,warmup,2.8496957654538364,0.2048234882908074,0.1756290136420837,0.045805777607789436
2,warmup,2.7791618782541025,0.22649423278573924,0.19707306178763537,-0.0005512590765974932
3,warmup,2.6933896852576216,0.3259349877665152,0.2552296053531867,0.025125865801587592
4,warmup,2.6141079819720723,0.34393568682278924,0.2563510232219663,0.03108358627389839
5,warmup,2.5493024224820346,0.3612373296050332,0.2749404447069424,0.07738516755942829
6,warmup,2.511619453844817,0.38081090527787487,0.27567354385825554,0.01941286704760181
7,warmup,2.482501833335213,0.3799370849353373,0.28207186398326195,0.04136115124445061
8,warmup,2.4620602649191152,0.2581265291855994,0.2489158954065987,0.012802901748205149
9,warmup,2.4455644203268965,0.39217056973086334,0.30733026887314224,0.13077180261820656
10,warmup,2.4388174233229263,0.38972387277175813,0.3219596971256753,0.07372683700169654
11,warmup,2.4283308309057485,0.2764767563788885,0.3037988172119035,0.020751673966370232
12,warmup,2.421116963676784,0.3421880461377141,0.2707265776630898,-0.0004193684830818154
13,warmup,2.4150928880857383,0.29570080391471515,0.3037611998702822,0.02393676535360618
14,warmup,2.4103610774745112,0.26738902481649773,0.2999196578928569,0.007486759680624135
15,warmup,2.4060352988865064,0.3012932541069556,0.18137049556963886,-0.051593403651943225
16,warmup,2.4041184912557187,0.2967493883257602,0.3087344381658449,0.07074673150486702
17,warmup,2.4005481782166855,0.3397413491786089,0.2222298199078947,-0.019924369818561913
18,warmup,2.395085687222688,0.3600139811254806,0.28377892626817447,0.019205118593646597
19,warmup,2.396902851436449,0.33240125830129325,0.3197879696806067,0.04666643220197949
20,warmup,2.3920918651249097,0.3046137714085984,0.23989815094422073,-0.015641636259966587
21,universum,0.16639489324196524,0.28608878014680184,0.19946094626065175,-0.039323962605384004
22,universum,0.1661289068667785,0.2894092974484446,0.28319962966499407,-0.014850084395389833
23,universum,0.16548089683055878,0.3624606780845858,0.27726048083278876,0.018401357524178596
24,universum,0.16583576992802,0.4187347081440056,0.3222155209864127,0.07502130220823884
25,universum,0.16539299099341684,0.31440055924501925,0.3314241525968681,0.0677051294331189
26,universum,0.16525103281373563,0.3273331003145753,0.3316122651737313,0.027954274422323643
27,universum,0.16480443594248398,0.2796225096120238,0.2723299705822678,-0.023057005839609224
28,universum,0.16457336946674014,0.37818944425026213,0.2760088961305301,-0.0031697937580268155
29,universum,0.16439882827841718,0.39461726668996855,0.31212845285693064,0.05249094226508164
30,universum,0.16417558815168298,0.276651520447396,0.2671866569517586,-0.004778163754874017
31,universum,0.16378753794276196,0.287836420831877,0.30100933947095454,-0.001154717083038898
32,universum,0.16351347189882529,0.2668647326109752,0.22686116773090492,-0.08583253852954573
33,universum,0.163701967700668,0.29465221950367004,0.28738417901362157,0.004909873831479006
34,universum,0.1635915598143702,0.35547011534428524,0.22812741403982678,-0.03506994927227951
35,universum,0.16346764434938846,0.3788885005242922,0.287510017458341,0.015065337417588573
36,universum,0.16338790953159332,0.3785389723872772,0.28702379514721377,0.014484327108305512
37,universum,0.1627980366997097,0.3871024117441454,0.28786397021002896,0.0304878035604424
38,universum,0.16304800497448962,0.2962250961202377,0.2845989836061564,-0.0022723668199544082
39,universum,0.1625482932381008,0.26162181055574973,0.2359654644958835,-0.05515772694056705
40,universum,0.16263361534346704,0.32663404404054525,0.18901744786121377,-0.032105883568788136
