epoch,stage,train_loss,ACC,NMI,ARI
1,warmup,3.236675888299942,0.74,0.7581183940143126,0.6374064148598467
2,warmup,2.9407036006450653,0.901,0.8363145563798527,0.7799454676644282
3,warmup,2.7972307205200195,0.92,0.864140905406116,0.8148106215151273
4,warmup,2.7348015904426575,0.928,0.8770178991208645,0.832019012987795
5,warmup,2.6998868882656097,0.9545,0.9057558192364937,0.8984322208498127
6,warmup,2.6746167838573456,0.964,0.91901780628701,0.9208245300355445
7,warmup,2.6543045341968536,0.969,0.9285875825028217,0.9317158546348985
8,warmup,2.6438314020633698,0.8475,0.8582747656899705,0.7871210992582375
9,warmup,2.6313456892967224,0.955,0.9133290693493701,0.9004279669042342
10,warmup,2.621512919664383,0.867,0.8670389976423826,0.8049393932956381
11,warmup,2.6121167838573456,0.9535,0.9132366046756677,0.8965530773086898
12,warmup,2.603424906730652,0.8675,0.8737709867883049,0.8154757315518205
13,warmup,2.5978793799877167,0.8745,0.8768499207526276,0.8262225698419057
14,warmup,2.5919922292232513,0.8755,0.8810814662967525,0.830857235115613
15,warmup,2.5871457755565643,0.875,0.8802600911633695,0.830245800376387
16,warmup,2.5831081569194794,0.8685,0.8715197257283401,0.815513909496355
17,warmup,2.5792163014411926,0.739,0.8427625314584696,0.7247376445105713
18,warmup,2.574803113937378,0.875,0.8815429005660551,0.831546509252626
19,warmup,2.57012802362442,0.8765,0.8830328739100077,0.8339907119562243
20,warmup,2.568457305431366,0.772,0.8448952524005703,0.7367398689189383
21,universum,0.26455317810177803,0.9545,0.915768909948413,0.9008746853965873
22,universum,0.26334093138575554,0.876,0.8798341236656702,0.8306836141252538
23,universum,0.26240579411387444,0.877,0.8810689313338264,0.8329147163579755
24,universum,0.2623884975910187,0.876,0.8798341236656702,0.8306836141252538
25,universum,0.26214728504419327,0.876,0.8798341236656702,0.8306836141252538
26,universum,0.26132844015955925,0.876,0.8810884752288908,0.8329968312400482
27,universum,0.26112150400877,0.875,0.8798569850342979,0.8307800063689441
28,universum,0.2610320560634136,0.8475,0.8955076242524281,0.8129273807942637
29,universum,0.26076796278357506,0.8445,0.8945072596159136,0.8124336423846238
30,universum,0.2606344409286976,0.834,0.8937502003744473,0.809084352619572
31,universum,0.26048188656568527,0.876,0.8810884752288906,0.8329968312400482
32,universum,0.2603303901851177,0.875,0.8798569850342979,0.8307800063689441
33,universum,0.259828869253397,0.874,0.8799152824371125,0.8309721122717497
34,universum,0.25974200293421745,0.877,0.881068931333826,0.8329147163579755
35,universum,0.2593546099960804,0.877,0.8810689313338261,0.8329147163579755
36,universum,0.2591315321624279,0.8745,0.8798732150884956,0.8308377060497748
37,universum,0.25898751243948936,0.873,0.8776830237898506,0.8277591269428761
38,universum,0.25856494531035423,0.874,0.8789952947690014,0.8299899295299185
39,universum,0.25852303206920624,0.8745,0.8799411256530679,0.8310488182004843
40,universum,0.25826074182987213,0.8445,0.8952104796405311,0.8135057903372368
