epoch,stage,train_loss,ACC,NMI,ARI
1,warmup,2.680707949858445,0.7835365853658537,0.9255247706582236,0.7791146164427495
2,warmup,2.4571128502870216,0.796239837398374,0.9321303740089828,0.7909396811162716
3,warmup,2.4177573124567666,0.8163617886178862,0.9390148559039507,0.8081807121595154
4,warmup,2.3983662678645206,0.864329268292683,0.9491111209543688,0.8446096002708339
5,warmup,2.38826750486325,0.875609756097561,0.9521856897110182,0.8573467310144449
6,warmup,2.380478718341925,0.8601626016260162,0.9498511180206061,0.84772922920085
7,warmup,2.379124653645051,0.8947154471544716,0.9713742755392939,0.8961785710374143
8,warmup,2.373720022348257,0.8810975609756098,0.9623919939895377,0.8753283944497914
9,warmup,2.3715061591221738,0.8625,0.9656191546628642,0.8771094726476708
10,warmup,2.3673957341756577,0.8909552845528456,0.9721293150296336,0.896247052418341
11,warmup,2.3636142840752234,0.8747967479674796,0.9652297044876063,0.877447873647377
12,warmup,2.3607639410556893,0.879369918699187,0.9653125663808285,0.880257284937035
13,warmup,2.3616445614741397,0.8557926829268293,0.9657493429719938,0.8705737757626634
14,warmup,2.359735219906538,0.8747967479674796,0.9724976341321111,0.8920441498276872
15,warmup,2.3584055411509977,0.9052845528455284,0.9708585612331264,0.9043841067252408
16,warmup,2.3545255538744803,0.8470528455284553,0.9686716083205468,0.869827347200572
17,warmup,2.354342051041432,0.9057926829268292,0.9711871558780886,0.9018524354554178
18,warmup,2.353434000259791,0.8763211382113821,0.9630467173456636,0.8742435161384038
19,warmup,2.3516417619509573,0.9207317073170732,0.9697850624893298,0.9081929894752157
20,warmup,2.352676483301016,0.8601626016260162,0.9623325680572132,0.8635793051494834
21,universum,0.23792459376347372,0.8557926829268293,0.9613431332312744,0.8616134977399427
22,universum,0.2379201054573059,0.8917682926829268,0.9680567104271789,0.8905617588012968
23,universum,0.2379294148622415,0.8744918699186992,0.9693808149082999,0.8854197522889641
24,universum,0.2376122256884208,0.8903455284552846,0.9694313619420146,0.8913205790703083
25,universum,0.23775129249462715,0.845630081300813,0.9627799182923321,0.8591281279923656
26,universum,0.23762658047370422,0.9137195121951219,0.9655888440299886,0.8969499597313785
27,universum,0.23788132193760994,0.8923780487804878,0.9691526140799054,0.8920025163848943
28,universum,0.23754255320781317,0.8603658536585366,0.9618686133374427,0.8641044078583967
29,universum,0.23770740437201965,0.8606707317073171,0.9645811208466992,0.8695982016348665
30,universum,0.23724298293773943,0.8866869918699187,0.9682384221471693,0.8910544681972132
31,universum,0.23758029708495507,0.8198170731707317,0.9525583234159807,0.8303239511714556
32,universum,0.2376649498175352,0.9163617886178862,0.9659300213400857,0.898858950533221
33,universum,0.23763687297319755,0.85,0.9563187298561369,0.8364353136393085
34,universum,0.23704849068935102,0.9296747967479675,0.9795585692396269,0.9288978774157911
35,universum,0.23731922606627145,0.8574186991869919,0.9609174648289038,0.8494898308268228
36,universum,0.23751438160737356,0.8577235772357723,0.9567376649210111,0.8579320406626004
37,universum,0.2373260320761265,0.8616869918699187,0.9499869587140384,0.8472237140407444
38,universum,0.23740556492255285,0.9057926829268292,0.9593730336160742,0.8831982391647171
39,universum,0.23682877956292567,0.8729674796747967,0.9601820235042797,0.8668197045914794
40,universum,0.23775340272830084,0.8482723577235772,0.9475912093700193,0.8376388193711923
