epoch,stage,train_loss,ACC,NMI,ARI
1,warmup,2.677747341302725,0.803150406504065,0.93868367583397,0.7878346947297566
2,warmup,2.454940282381498,0.7858739837398374,0.9322531218563809,0.7817224734281435
3,warmup,2.4148604380778775,0.8702235772357724,0.9564899686963427,0.8569530969796995
4,warmup,2.3990030105297384,0.8539634146341464,0.955920583325365,0.8542947982525358
5,warmup,2.3873781729967165,0.8611788617886179,0.9617460556730034,0.8518903191008431
6,warmup,2.380904026520558,0.8692073170731708,0.9619335585427804,0.8698700136308223
7,warmup,2.3739664371197042,0.8822154471544715,0.972043373660406,0.8767644527179667
8,warmup,2.3714041037437243,0.8608739837398374,0.9646065551496902,0.856940463861917
9,warmup,2.3687841983941884,0.8816056910569106,0.9718492457656136,0.8766326765636115
10,warmup,2.3660797278086343,0.8990853658536585,0.9653123144304857,0.891119137755272
11,warmup,2.361509402592977,0.8636178861788618,0.9563783159436208,0.8617366302462826
12,warmup,2.3611530554600253,0.8688008130081301,0.9564924779275952,0.8599109453806304
13,warmup,2.3598227348083105,0.9215447154471544,0.9768021856728162,0.9046053208968844
14,warmup,2.356426648604564,0.8653455284552846,0.9703485025235447,0.868889510214664
15,warmup,2.3538641196030836,0.9007113821138212,0.9722012989559757,0.9024657082284535
16,warmup,2.353077601163815,0.9193089430894309,0.9728015793914919,0.9143403297571571
17,warmup,2.3535368931599154,0.8755081300813008,0.9630740013150563,0.8738785958863327
18,warmup,2.3525551985471678,0.8821138211382114,0.9657128433770508,0.8818902249242129
19,warmup,2.3509575587052565,0.8834349593495935,0.9636965376094401,0.8767814099176041
20,warmup,2.348642654908009,0.8830284552845529,0.9703001743667744,0.8949686824477655
21,universum,0.2388077668654613,0.9202235772357723,0.9775529254491412,0.9200942788124262
22,universum,0.23917367786933214,0.8652439024390244,0.9641071938616027,0.8689436042326101
23,universum,0.23912670940924913,0.9003048780487805,0.9692193044959803,0.8978355881840019
24,universum,0.23878750472496718,0.8973577235772358,0.975586078976988,0.9058751488795279
25,universum,0.23899333752118623,0.884349593495935,0.9610365903604119,0.8756392648296292
26,universum,0.23836081876204565,0.9264227642276422,0.9730052372528143,0.9153045772818377
27,universum,0.23863385388484368,0.9036585365853659,0.9679960844609498,0.8958144063057559
28,universum,0.23843600696478134,0.9033536585365853,0.9678948984802608,0.8953000800844609
29,universum,0.2383332134057314,0.8239837398373984,0.9567132954626455,0.8401074844644313
30,universum,0.23851072024076414,0.895020325203252,0.9695399779614708,0.8921736880479259
31,universum,0.2384519699292305,0.9034552845528455,0.9675936580913509,0.895280747629358
32,universum,0.23831804899068978,0.8910569105691057,0.9614974448086193,0.8778085792850454
33,universum,0.23858526845773062,0.873780487804878,0.9608593285749032,0.8691237227309345
34,universum,0.238214129056686,0.8917682926829268,0.9615242808714272,0.8780541600528526
35,universum,0.23831068552457368,0.8701219512195122,0.9604166790365452,0.8672571961670473
36,universum,0.23819429637529912,0.8779471544715447,0.9638301298335072,0.8776232556383475
37,universum,0.23858724878384516,0.9117886178861788,0.968518138430099,0.8977500427297022
38,universum,0.23834264698701027,0.9209349593495935,0.9719220257657247,0.9122369380410231
39,universum,0.23820603046661767,0.890040650406504,0.9645831393407722,0.8832423681235103
40,universum,0.23823667909854498,0.8718495934959349,0.9603716219627049,0.867340413869759
