epoch,stage,train_loss,ACC,NMI,ARI
1,warmup,2.6806704508952603,0.7754065040650406,0.92392548873835,0.7723203027568095
2,warmup,2.4591590991387,0.7477642276422765,0.9161385568888567,0.7425280253162899
3,warmup,2.4186811997340274,0.836890243902439,0.9466426165448161,0.8288009922129387
4,warmup,2.4025630156199136,0.8534552845528456,0.9599882883016729,0.8606184848574636
5,warmup,2.3939440739460482,0.8721544715447155,0.9535555082300602,0.8579898595283464
6,warmup,2.385936345809545,0.9033536585365853,0.9645609950162216,0.8896901373005668
7,warmup,2.382567436267168,0.8659552845528455,0.9649156133889999,0.8723385740409789
8,warmup,2.3788487177628737,0.8944105691056911,0.9708564485632226,0.8821752666304591
9,warmup,2.3759550681480994,0.8715447154471545,0.9622519209452887,0.8581151605600293
10,warmup,2.373700361985427,0.8921747967479675,0.9636863622171182,0.8848396503000988
11,warmup,2.371591195082053,0.8514227642276423,0.9592785257603561,0.8460276486773529
12,warmup,2.37039197408236,0.8628048780487805,0.9564009941291288,0.8570043509856128
13,warmup,2.365808511391664,0.8565040650406504,0.9536582194009744,0.8496951642735252
14,warmup,2.3665684308761206,0.8611788617886179,0.9606204002714988,0.8662892887553859
15,warmup,2.3617641497880983,0.8682926829268293,0.9649734385069652,0.872287070499569
16,warmup,2.3607763265952086,0.9026422764227642,0.9641636750229261,0.8883567441083614
17,warmup,2.360817169531798,0.8508130081300813,0.9594667224403053,0.8425242339973349
18,warmup,2.358814783585377,0.8803861788617886,0.961717355836778,0.8727199371642171
19,warmup,2.3576387350375834,0.8889227642276423,0.9602298421522,0.8764621800983549
20,warmup,2.357874436256213,0.8646341463414634,0.9507989879795674,0.8524188664394684
21,universum,0.24095089733600616,0.8495934959349594,0.9528260533092378,0.8461222778991201
22,universum,0.24081311432214883,0.8834349593495935,0.956451770166953,0.8708471534543365
23,universum,0.24082212035472578,0.8709349593495935,0.9584205096072083,0.8504146518429968
24,universum,0.24048337646019766,0.8322154471544716,0.9510944447368234,0.8391948733180702
25,universum,0.24056693682303795,0.8300813008130081,0.9511465156348606,0.8342787910962218
26,universum,0.2407422486024025,0.8435975609756098,0.9500938688538533,0.8468825639055163
27,universum,0.24021380337385032,0.8863821138211382,0.9510585015893829,0.8598082033944349
28,universum,0.2404269243662174,0.8329268292682926,0.9539998698869593,0.8397948089885803
29,universum,0.2410195672359222,0.8760162601626016,0.9537239198654955,0.859822726741389
30,universum,0.24055531582771203,0.8590447154471544,0.9490319936558671,0.8441924612796496
31,universum,0.2403592681273436,0.8596544715447154,0.9527734129494877,0.8482643402174089
32,universum,0.24052627422870734,0.8829268292682927,0.9576277410098208,0.8689718934984951
33,universum,0.24058533402589652,0.8840447154471545,0.9577598298922287,0.8693595423256009
34,universum,0.24023287609601632,0.8334349593495934,0.9509910846545199,0.8386296616845493
35,universum,0.23984589141148788,0.8970528455284553,0.9642366503966368,0.890495628272762
36,universum,0.24018792769847772,0.843089430894309,0.9494854227606839,0.8413701162057865
37,universum,0.24016325099345964,0.8305894308943089,0.95110454955767,0.8336939210243695
38,universum,0.24033757127248323,0.8472560975609756,0.950339923733074,0.8399302839306976
39,universum,0.23977484076451033,0.8547764227642276,0.952025826360311,0.8503643884455384
40,universum,0.2400660121288055,0.8332317073170732,0.9513593170068241,0.8344266880697423
