epoch,stage,train_loss,ACC,NMI,ARI
1,warmup,3.2386202216148376,0.8355,0.7631601699945846,0.6890350299003037
2,warmup,2.939735621213913,0.8025,0.7936487937984733,0.7010582798898334
3,warmup,2.8036512434482574,0.9265,0.8707308081455553,0.8331164844669613
4,warmup,2.7359316647052765,0.929,0.8790687399526814,0.8362268693539142
5,warmup,2.7013469636440277,0.943,0.8992621767299785,0.8701659789993611
6,warmup,2.673599809408188,0.8255,0.86093578045191,0.7827821902020569
7,warmup,2.6555968523025513,0.963,0.9258871510504414,0.9186491692004581
8,warmup,2.6406946182250977,0.9525,0.9096237163979746,0.8937955712931753
9,warmup,2.6298495531082153,0.955,0.9141033859156374,0.8994373148095763
10,warmup,2.6164799630641937,0.8475,0.8854046123009082,0.8185559915936541
11,warmup,2.6098963916301727,0.96,0.9186096795316141,0.9125856668960473
12,warmup,2.604791283607483,0.843,0.8816118755008571,0.7962132127903935
13,warmup,2.595775932073593,0.939,0.8986244283548998,0.8647525161572139
14,warmup,2.5917716920375824,0.7345,0.8444360900005778,0.7192469870113617
15,warmup,2.585681766271591,0.8495,0.8774600348305495,0.8063824953820162
16,warmup,2.5837780237197876,0.839,0.8793377917407567,0.7811922153921226
17,warmup,2.579094111919403,0.939,0.8993501872756033,0.864573508337178
18,warmup,2.577971935272217,0.933,0.89371184922755,0.8516687424267559
19,warmup,2.5707733929157257,0.809,0.867475141641125,0.747200460324155
20,warmup,2.5687882006168365,0.9645,0.9263923085308957,0.9229035524497469
21,universum,0.27020860835909843,0.936,0.8971842176074716,0.8584468495213611
22,universum,0.26892970502376556,0.832,0.880867520948566,0.7627403734385809
23,universum,0.2677815891802311,0.7195,0.8318123318546145,0.6920001595885521
24,universum,0.2674903832376003,0.8235,0.8785666447151235,0.7568880848516839
25,universum,0.2667195089161396,0.966,0.9280082255096772,0.926120644466686
26,universum,0.2659829705953598,0.9655,0.9283575857577246,0.9250954630361128
27,universum,0.2662450969219208,0.8335,0.8791434327100325,0.7630148459846621
28,universum,0.26571542397141457,0.9385,0.899285033686966,0.8645996378432969
29,universum,0.2655160240828991,0.8245,0.8672865857878324,0.740471293778355
30,universum,0.265165276825428,0.852,0.8887523151560118,0.8228771147704421
31,universum,0.2646850310266018,0.837,0.8803476576203957,0.7848239196617277
32,universum,0.2645312622189522,0.9585,0.9202094363270513,0.9078292483784843
33,universum,0.2640545107424259,0.9585,0.9180310545718139,0.9085552819027166
34,universum,0.2641940973699093,0.854,0.8918526120225523,0.8256100525884813
35,universum,0.26347775012254715,0.9655,0.927866538087632,0.9248903576077442
36,universum,0.2630936875939369,0.9575,0.9185558855660827,0.9055528627406308
37,universum,0.2632426954805851,0.966,0.9286424669119306,0.9260211258227009
38,universum,0.26258112862706184,0.958,0.9191396638955808,0.9067223719828899
39,universum,0.26234161108732224,0.9655,0.9278574476619755,0.924829752996047
40,universum,0.2626449950039387,0.836,0.8756413181983029,0.8029452327716602
